Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,ITC,37011,OPTSTK,PE,287.5,ITC LTD,ITC JUL 287.5 PE,ITC28JUL26P287.5,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37015,OPTSTK,CE,290,ITC LTD,ITC JUL 290 CE,ITC28JUL26C290,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37020,OPTSTK,PE,290,ITC LTD,ITC JUL 290 PE,ITC28JUL26P290,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37022,OPTSTK,CE,292.5,ITC LTD,ITC JUL 292.5 CE,ITC28JUL26C292.5,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37023,OPTSTK,PE,292.5,ITC LTD,ITC JUL 292.5 PE,ITC28JUL26P292.5,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37028,OPTSTK,CE,295,ITC LTD,ITC JUL 295 CE,ITC28JUL26C295,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37035,OPTSTK,PE,295,ITC LTD,ITC JUL 295 PE,ITC28JUL26P295,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37037,OPTSTK,CE,297.5,ITC LTD,ITC JUL 297.5 CE,ITC28JUL26C297.5,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37038,OPTSTK,PE,297.5,ITC LTD,ITC JUL 297.5 PE,ITC28JUL26P297.5,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37039,OPTSTK,CE,300,ITC LTD,ITC JUL 300 CE,ITC28JUL26C300,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37041,OPTSTK,PE,300,ITC LTD,ITC JUL 300 PE,ITC28JUL26P300,2026-07-28,1725,0.05
NFO,nse_fo,TATAPOWER,37042,OPTSTK,CE,330,TATA POWER CO LTD,TATAPOWER JUL 330 CE,TATAPOWER28JUL26C330,2026-07-28,1450,0.05
NFO,nse_fo,TATAPOWER,37046,OPTSTK,PE,330,TATA POWER CO LTD,TATAPOWER JUL 330 PE,TATAPOWER28JUL26P330,2026-07-28,1450,0.05
NFO,nse_fo,ITC,37057,OPTSTK,CE,302.5,ITC LTD,ITC JUL 302.5 CE,ITC28JUL26C302.5,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37058,OPTSTK,PE,302.5,ITC LTD,ITC JUL 302.5 PE,ITC28JUL26P302.5,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37059,OPTSTK,CE,305,ITC LTD,ITC JUL 305 CE,ITC28JUL26C305,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37061,OPTSTK,PE,305,ITC LTD,ITC JUL 305 PE,ITC28JUL26P305,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37062,OPTSTK,CE,307.5,ITC LTD,ITC JUL 307.5 CE,ITC28JUL26C307.5,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37064,OPTSTK,PE,307.5,ITC LTD,ITC JUL 307.5 PE,ITC28JUL26P307.5,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37066,OPTSTK,CE,310,ITC LTD,ITC JUL 310 CE,ITC28JUL26C310,2026-07-28,1725,0.05
NFO,nse_fo,HCLTECH,37067,OPTSTK,PE,1370,HCL TECHNOLOGIES LTD,HCLTECH JUL 1370 PE,HCLTECH28JUL26P1370,2026-07-28,400,0.05
NFO,nse_fo,ITC,37068,OPTSTK,PE,310,ITC LTD,ITC JUL 310 PE,ITC28JUL26P310,2026-07-28,1725,0.05
NFO,nse_fo,HCLTECH,37069,OPTSTK,PE,1390,HCL TECHNOLOGIES LTD,HCLTECH JUL 1390 PE,HCLTECH28JUL26P1390,2026-07-28,400,0.05
NFO,nse_fo,ITC,37071,OPTSTK,CE,312.5,ITC LTD,ITC JUL 312.5 CE,ITC28JUL26C312.5,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37073,OPTSTK,PE,312.5,ITC LTD,ITC JUL 312.5 PE,ITC28JUL26P312.5,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37074,OPTSTK,CE,315,ITC LTD,ITC JUL 315 CE,ITC28JUL26C315,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37075,OPTSTK,PE,315,ITC LTD,ITC JUL 315 PE,ITC28JUL26P315,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37076,OPTSTK,CE,317.5,ITC LTD,ITC JUL 317.5 CE,ITC28JUL26C317.5,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37077,OPTSTK,PE,317.5,ITC LTD,ITC JUL 317.5 PE,ITC28JUL26P317.5,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37078,OPTSTK,CE,320,ITC LTD,ITC JUL 320 CE,ITC28JUL26C320,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37083,OPTSTK,PE,320,ITC LTD,ITC JUL 320 PE,ITC28JUL26P320,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37084,OPTSTK,CE,322.5,ITC LTD,ITC JUL 322.5 CE,ITC28JUL26C322.5,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37085,OPTSTK,PE,322.5,ITC LTD,ITC JUL 322.5 PE,ITC28JUL26P322.5,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37086,OPTSTK,CE,325,ITC LTD,ITC JUL 325 CE,ITC28JUL26C325,2026-07-28,1725,0.05
NFO,nse_fo,HCLTECH,37087,OPTSTK,CE,1370,HCL TECHNOLOGIES LTD,HCLTECH AUG 1370 CE,HCLTECH25AUG26C1370,2026-08-25,400,0.05
NFO,nse_fo,ITC,37088,OPTSTK,PE,325,ITC LTD,ITC JUL 325 PE,ITC28JUL26P325,2026-07-28,1725,0.05
NFO,nse_fo,HCLTECH,37090,OPTSTK,PE,1370,HCL TECHNOLOGIES LTD,HCLTECH AUG 1370 PE,HCLTECH25AUG26P1370,2026-08-25,400,0.05
NFO,nse_fo,HCLTECH,37091,OPTSTK,CE,1390,HCL TECHNOLOGIES LTD,HCLTECH AUG 1390 CE,HCLTECH25AUG26C1390,2026-08-25,400,0.05
NFO,nse_fo,HCLTECH,37092,OPTSTK,PE,1390,HCL TECHNOLOGIES LTD,HCLTECH AUG 1390 PE,HCLTECH25AUG26P1390,2026-08-25,400,0.05
NFO,nse_fo,ITC,37095,OPTSTK,CE,330,ITC LTD,ITC JUL 330 CE,ITC28JUL26C330,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37096,OPTSTK,PE,330,ITC LTD,ITC JUL 330 PE,ITC28JUL26P330,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37099,OPTSTK,CE,335,ITC LTD,ITC JUL 335 CE,ITC28JUL26C335,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37100,OPTSTK,PE,335,ITC LTD,ITC JUL 335 PE,ITC28JUL26P335,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37113,OPTSTK,CE,340,ITC LTD,ITC JUL 340 CE,ITC28JUL26C340,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37122,OPTSTK,PE,340,ITC LTD,ITC JUL 340 PE,ITC28JUL26P340,2026-07-28,1725,0.05
NFO,nse_fo,ITC,37249,OPTSTK,CE,230,ITC LTD,ITC AUG 230 CE,ITC25AUG26C230,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37250,OPTSTK,PE,230,ITC LTD,ITC AUG 230 PE,ITC25AUG26P230,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37251,OPTSTK,CE,235,ITC LTD,ITC AUG 235 CE,ITC25AUG26C235,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37254,OPTSTK,PE,235,ITC LTD,ITC AUG 235 PE,ITC25AUG26P235,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37255,OPTSTK,CE,240,ITC LTD,ITC AUG 240 CE,ITC25AUG26C240,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37256,OPTSTK,PE,240,ITC LTD,ITC AUG 240 PE,ITC25AUG26P240,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37258,OPTSTK,CE,245,ITC LTD,ITC AUG 245 CE,ITC25AUG26C245,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37259,OPTSTK,PE,245,ITC LTD,ITC AUG 245 PE,ITC25AUG26P245,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37260,OPTSTK,CE,250,ITC LTD,ITC AUG 250 CE,ITC25AUG26C250,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37263,OPTSTK,PE,250,ITC LTD,ITC AUG 250 PE,ITC25AUG26P250,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37264,OPTSTK,CE,255,ITC LTD,ITC AUG 255 CE,ITC25AUG26C255,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37265,OPTSTK,PE,255,ITC LTD,ITC AUG 255 PE,ITC25AUG26P255,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37268,OPTSTK,CE,260,ITC LTD,ITC AUG 260 CE,ITC25AUG26C260,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37269,OPTSTK,PE,260,ITC LTD,ITC AUG 260 PE,ITC25AUG26P260,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37270,OPTSTK,CE,265,ITC LTD,ITC AUG 265 CE,ITC25AUG26C265,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37271,OPTSTK,PE,265,ITC LTD,ITC AUG 265 PE,ITC25AUG26P265,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37272,OPTSTK,CE,270,ITC LTD,ITC AUG 270 CE,ITC25AUG26C270,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37273,OPTSTK,PE,270,ITC LTD,ITC AUG 270 PE,ITC25AUG26P270,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37274,OPTSTK,CE,275,ITC LTD,ITC AUG 275 CE,ITC25AUG26C275,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37275,OPTSTK,PE,275,ITC LTD,ITC AUG 275 PE,ITC25AUG26P275,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37276,OPTSTK,CE,280,ITC LTD,ITC AUG 280 CE,ITC25AUG26C280,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37277,OPTSTK,PE,280,ITC LTD,ITC AUG 280 PE,ITC25AUG26P280,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37280,OPTSTK,CE,285,ITC LTD,ITC AUG 285 CE,ITC25AUG26C285,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37281,OPTSTK,PE,285,ITC LTD,ITC AUG 285 PE,ITC25AUG26P285,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37282,OPTSTK,CE,290,ITC LTD,ITC AUG 290 CE,ITC25AUG26C290,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37283,OPTSTK,PE,290,ITC LTD,ITC AUG 290 PE,ITC25AUG26P290,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37284,OPTSTK,CE,295,ITC LTD,ITC AUG 295 CE,ITC25AUG26C295,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37285,OPTSTK,PE,295,ITC LTD,ITC AUG 295 PE,ITC25AUG26P295,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37286,OPTSTK,CE,300,ITC LTD,ITC AUG 300 CE,ITC25AUG26C300,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37287,OPTSTK,PE,300,ITC LTD,ITC AUG 300 PE,ITC25AUG26P300,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37288,OPTSTK,CE,305,ITC LTD,ITC AUG 305 CE,ITC25AUG26C305,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37289,OPTSTK,PE,305,ITC LTD,ITC AUG 305 PE,ITC25AUG26P305,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37290,OPTSTK,CE,310,ITC LTD,ITC AUG 310 CE,ITC25AUG26C310,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37291,OPTSTK,PE,310,ITC LTD,ITC AUG 310 PE,ITC25AUG26P310,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37292,OPTSTK,CE,315,ITC LTD,ITC AUG 315 CE,ITC25AUG26C315,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37293,OPTSTK,PE,315,ITC LTD,ITC AUG 315 PE,ITC25AUG26P315,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37294,OPTSTK,CE,320,ITC LTD,ITC AUG 320 CE,ITC25AUG26C320,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37295,OPTSTK,PE,320,ITC LTD,ITC AUG 320 PE,ITC25AUG26P320,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37296,OPTSTK,CE,325,ITC LTD,ITC AUG 325 CE,ITC25AUG26C325,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37300,OPTSTK,PE,325,ITC LTD,ITC AUG 325 PE,ITC25AUG26P325,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37301,OPTSTK,CE,330,ITC LTD,ITC AUG 330 CE,ITC25AUG26C330,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37302,OPTSTK,PE,330,ITC LTD,ITC AUG 330 PE,ITC25AUG26P330,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37303,OPTSTK,CE,335,ITC LTD,ITC AUG 335 CE,ITC25AUG26C335,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37304,OPTSTK,PE,335,ITC LTD,ITC AUG 335 PE,ITC25AUG26P335,2026-08-25,1725,0.05
NFO,nse_fo,ITC,37305,OPTSTK,CE,340,ITC LTD,ITC AUG 340 CE,ITC25AUG26C340,2026-08-25,1725,0.05
NFO,nse_fo,KALYANKJIL,37386,OPTSTK,CE,505,KALYAN JEWELLERS IND LTD,KALYANKJIL JUL 505 CE,KALYANKJIL28JUL26C505,2026-07-28,1350,0.05
NFO,nse_fo,KALYANKJIL,37391,OPTSTK,PE,505,KALYAN JEWELLERS IND LTD,KALYANKJIL JUL 505 PE,KALYANKJIL28JUL26P505,2026-07-28,1350,0.05
NFO,nse_fo,KALYANKJIL,37392,OPTSTK,CE,570,KALYAN JEWELLERS IND LTD,KALYANKJIL JUL 570 CE,KALYANKJIL28JUL26C570,2026-07-28,1350,0.05
NFO,nse_fo,KALYANKJIL,37393,OPTSTK,PE,570,KALYAN JEWELLERS IND LTD,KALYANKJIL JUL 570 PE,KALYANKJIL28JUL26P570,2026-07-28,1350,0.05
NFO,nse_fo,KALYANKJIL,37394,OPTSTK,CE,505,KALYAN JEWELLERS IND LTD,KALYANKJIL AUG 505 CE,KALYANKJIL25AUG26C505,2026-08-25,1350,0.05
NFO,nse_fo,ADANIENT,37395,OPTSTK,CE,3080,ADANI ENTERPRISES LIMITED,ADANIENT JUL 3080 CE,ADANIENT28JUL26C3080,2026-07-28,309,0.05
NFO,nse_fo,ADANIENT,37396,OPTSTK,PE,3080,ADANI ENTERPRISES LIMITED,ADANIENT JUL 3080 PE,ADANIENT28JUL26P3080,2026-07-28,309,0.05
NFO,nse_fo,KALYANKJIL,37397,OPTSTK,PE,505,KALYAN JEWELLERS IND LTD,KALYANKJIL AUG 505 PE,KALYANKJIL25AUG26P505,2026-08-25,1350,0.05
NFO,nse_fo,KALYANKJIL,37398,OPTSTK,CE,570,KALYAN JEWELLERS IND LTD,KALYANKJIL AUG 570 CE,KALYANKJIL25AUG26C570,2026-08-25,1350,0.05
NFO,nse_fo,KALYANKJIL,37399,OPTSTK,PE,570,KALYAN JEWELLERS IND LTD,KALYANKJIL AUG 570 PE,KALYANKJIL25AUG26P570,2026-08-25,1350,0.05
NFO,nse_fo,KALYANKJIL,37400,OPTSTK,CE,510,KALYAN JEWELLERS IND LTD,KALYANKJIL SEP 510 CE,KALYANKJIL29SEP26C510,2026-09-29,1350,0.05
NFO,nse_fo,KALYANKJIL,37401,OPTSTK,PE,510,KALYAN JEWELLERS IND LTD,KALYANKJIL SEP 510 PE,KALYANKJIL29SEP26P510,2026-09-29,1350,0.05
NFO,nse_fo,KPITTECH,37410,OPTSTK,CE,520,KPIT TECHNOLOGIES LIMITED,KPITTECH AUG 520 CE,KPITTECH25AUG26C520,2026-08-25,775,0.05
NFO,nse_fo,KPITTECH,37411,OPTSTK,PE,520,KPIT TECHNOLOGIES LIMITED,KPITTECH AUG 520 PE,KPITTECH25AUG26P520,2026-08-25,775,0.05
NFO,nse_fo,ADANIGREEN,37448,OPTSTK,CE,1500,ADANI GREEN ENERGY LTD,ADANIGREEN JUL 1500 CE,ADANIGREEN28JUL26C1500,2026-07-28,600,0.05
NFO,nse_fo,ADANIGREEN,37449,OPTSTK,PE,1500,ADANI GREEN ENERGY LTD,ADANIGREEN JUL 1500 PE,ADANIGREEN28JUL26P1500,2026-07-28,600,0.05
NFO,nse_fo,ADANIGREEN,37450,OPTSTK,CE,1540,ADANI GREEN ENERGY LTD,ADANIGREEN JUL 1540 CE,ADANIGREEN28JUL26C1540,2026-07-28,600,0.05
NFO,nse_fo,ADANIGREEN,37451,OPTSTK,PE,1540,ADANI GREEN ENERGY LTD,ADANIGREEN JUL 1540 PE,ADANIGREEN28JUL26P1540,2026-07-28,600,0.05
NFO,nse_fo,ADANIGREEN,37456,OPTSTK,CE,1640,ADANI GREEN ENERGY LTD,ADANIGREEN JUL 1640 CE,ADANIGREEN28JUL26C1640,2026-07-28,600,0.05
NFO,nse_fo,ADANIGREEN,37457,OPTSTK,PE,1640,ADANI GREEN ENERGY LTD,ADANIGREEN JUL 1640 PE,ADANIGREEN28JUL26P1640,2026-07-28,600,0.05
NFO,nse_fo,MCX,37499,OPTSTK,CE,2450,MULTI COMMODITY EXCHANGE,MCX JUL 2450 CE,MCX28JUL26C2450,2026-07-28,225,0.05
NFO,nse_fo,ADANIPORTS,37500,OPTSTK,CE,2120,ADANI PORT & SEZ LTD,ADANIPORTS JUL 2120 CE,ADANIPORTS28JUL26C2120,2026-07-28,475,0.05
NFO,nse_fo,ADANIPORTS,37501,OPTSTK,PE,2120,ADANI PORT & SEZ LTD,ADANIPORTS JUL 2120 PE,ADANIPORTS28JUL26P2120,2026-07-28,475,0.05
NFO,nse_fo,MCX,37504,OPTSTK,PE,2450,MULTI COMMODITY EXCHANGE,MCX JUL 2450 PE,MCX28JUL26P2450,2026-07-28,225,0.05
NFO,nse_fo,MCX,37511,OPTSTK,CE,2300,MULTI COMMODITY EXCHANGE,MCX AUG 2300 CE,MCX25AUG26C2300,2026-08-25,225,0.05
NFO,nse_fo,MCX,37512,OPTSTK,PE,2300,MULTI COMMODITY EXCHANGE,MCX AUG 2300 PE,MCX25AUG26P2300,2026-08-25,225,0.05
NFO,nse_fo,MOTHERSON,37551,OPTSTK,CE,173,SAMVRDHNA MTHRSN INTL LTD,MOTHERSON JUL 173 CE,MOTHERSON28JUL26C173,2026-07-28,6150,0.01
NFO,nse_fo,BANKINDIA,37581,OPTSTK,CE,110,BANK OF INDIA,BANKINDIA JUL 110 CE,BANKINDIA28JUL26C110,2026-07-28,5200,0.01
NFO,nse_fo,BANKINDIA,37603,OPTSTK,CE,115,BANK OF INDIA,BANKINDIA JUL 115 CE,BANKINDIA28JUL26C115,2026-07-28,5200,0.01
NFO,nse_fo,BANKINDIA,37606,OPTSTK,PE,115,BANK OF INDIA,BANKINDIA JUL 115 PE,BANKINDIA28JUL26P115,2026-07-28,5200,0.01
NFO,nse_fo,BANKINDIA,37628,OPTSTK,CE,117.5,BANK OF INDIA,BANKINDIA JUL 117.5 CE,BANKINDIA28JUL26C117.5,2026-07-28,5200,0.01
NFO,nse_fo,BANKINDIA,37629,OPTSTK,PE,117.5,BANK OF INDIA,BANKINDIA JUL 117.5 PE,BANKINDIA28JUL26P117.5,2026-07-28,5200,0.01
NFO,nse_fo,BANKINDIA,37632,OPTSTK,CE,120,BANK OF INDIA,BANKINDIA JUL 120 CE,BANKINDIA28JUL26C120,2026-07-28,5200,0.01
NFO,nse_fo,BANKINDIA,37635,OPTSTK,PE,120,BANK OF INDIA,BANKINDIA JUL 120 PE,BANKINDIA28JUL26P120,2026-07-28,5200,0.01
NFO,nse_fo,NAUKRI,37640,OPTSTK,CE,1300,INFO EDGE (I) LTD,NAUKRI AUG 1300 CE,NAUKRI25AUG26C1300,2026-08-25,550,0.05
NFO,nse_fo,NAUKRI,37641,OPTSTK,PE,1300,INFO EDGE (I) LTD,NAUKRI AUG 1300 PE,NAUKRI25AUG26P1300,2026-08-25,550,0.05
NFO,nse_fo,NBCC,37644,OPTSTK,CE,121,NBCC (INDIA) LIMITED,NBCC JUL 121 CE,NBCC28JUL26C121,2026-07-28,6500,0.01
NFO,nse_fo,BANKINDIA,37651,OPTSTK,CE,122.5,BANK OF INDIA,BANKINDIA JUL 122.5 CE,BANKINDIA28JUL26C122.5,2026-07-28,5200,0.01
NFO,nse_fo,BANKINDIA,37652,OPTSTK,PE,122.5,BANK OF INDIA,BANKINDIA JUL 122.5 PE,BANKINDIA28JUL26P122.5,2026-07-28,5200,0.01
NFO,nse_fo,BANKINDIA,37664,OPTSTK,CE,125,BANK OF INDIA,BANKINDIA JUL 125 CE,BANKINDIA28JUL26C125,2026-07-28,5200,0.01
NFO,nse_fo,BANKINDIA,37665,OPTSTK,PE,125,BANK OF INDIA,BANKINDIA JUL 125 PE,BANKINDIA28JUL26P125,2026-07-28,5200,0.01
NFO,nse_fo,BANKINDIA,37680,OPTSTK,CE,127.5,BANK OF INDIA,BANKINDIA JUL 127.5 CE,BANKINDIA28JUL26C127.5,2026-07-28,5200,0.01
NFO,nse_fo,BANKINDIA,37681,OPTSTK,PE,127.5,BANK OF INDIA,BANKINDIA JUL 127.5 PE,BANKINDIA28JUL26P127.5,2026-07-28,5200,0.01
NFO,nse_fo,BANKINDIA,37690,OPTSTK,CE,130,BANK OF INDIA,BANKINDIA JUL 130 CE,BANKINDIA28JUL26C130,2026-07-28,5200,0.01
NFO,nse_fo,BANKINDIA,37691,OPTSTK,PE,130,BANK OF INDIA,BANKINDIA JUL 130 PE,BANKINDIA28JUL26P130,2026-07-28,5200,0.01
NFO,nse_fo,BANKINDIA,37703,OPTSTK,CE,132.5,BANK OF INDIA,BANKINDIA JUL 132.5 CE,BANKINDIA28JUL26C132.5,2026-07-28,5200,0.01
NFO,nse_fo,BANKINDIA,37704,OPTSTK,PE,132.5,BANK OF INDIA,BANKINDIA JUL 132.5 PE,BANKINDIA28JUL26P132.5,2026-07-28,5200,0.01
NFO,nse_fo,NUVAMA,37705,OPTSTK,CE,1900,NUVAMA WEALTH MANAGE LTD,NUVAMA JUL 1900 CE,NUVAMA28JUL26C1900,2026-07-28,500,0.05
NFO,nse_fo,NUVAMA,37706,OPTSTK,PE,1900,NUVAMA WEALTH MANAGE LTD,NUVAMA JUL 1900 PE,NUVAMA28JUL26P1900,2026-07-28,500,0.05
NFO,nse_fo,BANKINDIA,37712,OPTSTK,CE,135,BANK OF INDIA,BANKINDIA JUL 135 CE,BANKINDIA28JUL26C135,2026-07-28,5200,0.01
NFO,nse_fo,BANKINDIA,37713,OPTSTK,PE,135,BANK OF INDIA,BANKINDIA JUL 135 PE,BANKINDIA28JUL26P135,2026-07-28,5200,0.01
NFO,nse_fo,OFSS,37730,OPTSTK,CE,12100,ORACLE FIN SERV SOFT LTD.,OFSS JUL 12100 CE,OFSS28JUL26C12100,2026-07-28,100,0.05
NFO,nse_fo,OFSS,37731,OPTSTK,PE,12100,ORACLE FIN SERV SOFT LTD.,OFSS JUL 12100 PE,OFSS28JUL26P12100,2026-07-28,100,0.05
NFO,nse_fo,BANKINDIA,37738,OPTSTK,CE,137.5,BANK OF INDIA,BANKINDIA JUL 137.5 CE,BANKINDIA28JUL26C137.5,2026-07-28,5200,0.01
NFO,nse_fo,BANKINDIA,37739,OPTSTK,PE,137.5,BANK OF INDIA,BANKINDIA JUL 137.5 PE,BANKINDIA28JUL26P137.5,2026-07-28,5200,0.01
NFO,nse_fo,OFSS,37742,OPTSTK,CE,12300,ORACLE FIN SERV SOFT LTD.,OFSS JUL 12300 CE,OFSS28JUL26C12300,2026-07-28,100,0.05
NFO,nse_fo,OFSS,37743,OPTSTK,PE,12300,ORACLE FIN SERV SOFT LTD.,OFSS JUL 12300 PE,OFSS28JUL26P12300,2026-07-28,100,0.05
NFO,nse_fo,OFSS,37744,OPTSTK,CE,13000,ORACLE FIN SERV SOFT LTD.,OFSS JUL 13000 CE,OFSS28JUL26C13000,2026-07-28,100,0.05
NFO,nse_fo,OFSS,37745,OPTSTK,PE,13000,ORACLE FIN SERV SOFT LTD.,OFSS JUL 13000 PE,OFSS28JUL26P13000,2026-07-28,100,0.05
NFO,nse_fo,BANKINDIA,37746,OPTSTK,CE,140,BANK OF INDIA,BANKINDIA JUL 140 CE,BANKINDIA28JUL26C140,2026-07-28,5200,0.01
NFO,nse_fo,OFSS,37747,OPTSTK,CE,13200,ORACLE FIN SERV SOFT LTD.,OFSS JUL 13200 CE,OFSS28JUL26C13200,2026-07-28,100,0.05
NFO,nse_fo,OFSS,37754,OPTSTK,PE,13200,ORACLE FIN SERV SOFT LTD.,OFSS JUL 13200 PE,OFSS28JUL26P13200,2026-07-28,100,0.05
NFO,nse_fo,OFSS,37755,OPTSTK,CE,11800,ORACLE FIN SERV SOFT LTD.,OFSS AUG 11800 CE,OFSS25AUG26C11800,2026-08-25,100,0.05
NFO,nse_fo,OFSS,37766,OPTSTK,PE,11800,ORACLE FIN SERV SOFT LTD.,OFSS AUG 11800 PE,OFSS25AUG26P11800,2026-08-25,100,0.05
NFO,nse_fo,OFSS,37767,OPTSTK,CE,12800,ORACLE FIN SERV SOFT LTD.,OFSS AUG 12800 CE,OFSS25AUG26C12800,2026-08-25,100,0.05
NFO,nse_fo,BANKINDIA,37774,OPTSTK,PE,140,BANK OF INDIA,BANKINDIA JUL 140 PE,BANKINDIA28JUL26P140,2026-07-28,5200,0.01
NFO,nse_fo,BANKINDIA,37777,OPTSTK,CE,142.5,BANK OF INDIA,BANKINDIA JUL 142.5 CE,BANKINDIA28JUL26C142.5,2026-07-28,5200,0.01
NFO,nse_fo,OFSS,37784,OPTSTK,PE,12800,ORACLE FIN SERV SOFT LTD.,OFSS AUG 12800 PE,OFSS25AUG26P12800,2026-08-25,100,0.05
NFO,nse_fo,NIFTY,37806,OPTIDX,CE,23000,NIFTY,NIFTY 29th DEC 23000 CE,NIFTY29DEC26C23000,2026-12-29,65,0.05
NFO,nse_fo,NIFTY,37810,OPTIDX,PE,23000,NIFTY,NIFTY 29th DEC 23000 PE,NIFTY29DEC26P23000,2026-12-29,65,0.05
NFO,nse_fo,ONGC,37822,OPTSTK,CE,205,OIL AND NATURAL GAS CORP.,ONGC AUG 205 CE,ONGC25AUG26C205,2026-08-25,2250,0.01
NFO,nse_fo,ONGC,37827,OPTSTK,PE,205,OIL AND NATURAL GAS CORP.,ONGC AUG 205 PE,ONGC25AUG26P205,2026-08-25,2250,0.01
NFO,nse_fo,PATANJALI,37837,OPTSTK,CE,305,PATANJALI FOODS LIMITED,PATANJALI JUL 305 CE,PATANJALI28JUL26C305,2026-07-28,1075,0.05
NFO,nse_fo,PATANJALI,37844,OPTSTK,PE,305,PATANJALI FOODS LIMITED,PATANJALI JUL 305 PE,PATANJALI28JUL26P305,2026-07-28,1075,0.05
NFO,nse_fo,PATANJALI,37845,OPTSTK,CE,310,PATANJALI FOODS LIMITED,PATANJALI AUG 310 CE,PATANJALI25AUG26C310,2026-08-25,1075,0.05
NFO,nse_fo,BANKINDIA,37851,OPTSTK,PE,142.5,BANK OF INDIA,BANKINDIA JUL 142.5 PE,BANKINDIA28JUL26P142.5,2026-07-28,5200,0.01
