Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size,pdc
BFO,bse_fo,POWERINDIA,1142771,SO,CE,32500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL32500CE,POWERINDIA 30JUL26 32500 CE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1145461,SO,CE,33000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL33000CE,POWERINDIA 30JUL26 33000 CE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1143676,SO,CE,33500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL33500CE,POWERINDIA 30JUL26 33500 CE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1139680,SO,CE,34000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL34000CE,POWERINDIA 30JUL26 34000 CE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1137627,SO,CE,34500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL34500CE,POWERINDIA 30JUL26 34500 CE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1148692,SO,CE,35000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL35000CE,POWERINDIA 30JUL26 35000 CE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1146453,SO,CE,35500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL35500CE,POWERINDIA 30JUL26 35500 CE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1141757,SO,CE,36000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL36000CE,POWERINDIA 30JUL26 36000 CE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1140452,SO,CE,36500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL36500CE,POWERINDIA 30JUL26 36500 CE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1136475,SO,CE,37000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL37000CE,POWERINDIA 30JUL26 37000 CE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1154327,SO,CE,37500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL37500CE,POWERINDIA 30JUL26 37500 CE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1158297,SO,CE,38000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL38000CE,POWERINDIA 30JUL26 38000 CE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1160638,SO,CE,38500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL38500CE,POWERINDIA 30JUL26 38500 CE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,821891,SO,CE,39000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL39000CE,POWERINDIA 30JUL26 39000 CE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,822208,SO,CE,39500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL39500CE,POWERINDIA 30JUL26 39500 CE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,822172,SO,CE,40000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL40000CE,POWERINDIA 30JUL26 40000 CE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,825974,SO,CE,40500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL40500CE,POWERINDIA 30JUL26 40500 CE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,823614,SO,CE,41000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL41000CE,POWERINDIA 30JUL26 41000 CE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,833307,SO,CE,41500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL41500CE,POWERINDIA 30JUL26 41500 CE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,833017,SO,CE,42000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL42000CE,POWERINDIA 30JUL26 42000 CE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,855940,SO,PE,27500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL27500PE,POWERINDIA 30JUL26 27500 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,820100,SO,PE,28000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL28000PE,POWERINDIA 30JUL26 28000 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,820066,SO,PE,28500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL28500PE,POWERINDIA 30JUL26 28500 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1175146,SO,PE,29000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL29000PE,POWERINDIA 30JUL26 29000 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1174302,SO,PE,29500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL29500PE,POWERINDIA 30JUL26 29500 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1145379,SO,PE,30000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL30000PE,POWERINDIA 30JUL26 30000 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1143536,SO,PE,30500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL30500PE,POWERINDIA 30JUL26 30500 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1139595,SO,PE,31000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL31000PE,POWERINDIA 30JUL26 31000 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1137500,SO,PE,31500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL31500PE,POWERINDIA 30JUL26 31500 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1140053,SO,PE,32000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL32000PE,POWERINDIA 30JUL26 32000 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1138153,SO,PE,32500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL32500PE,POWERINDIA 30JUL26 32500 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1149049,SO,PE,33000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL33000PE,POWERINDIA 30JUL26 33000 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1146985,SO,PE,33500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL33500PE,POWERINDIA 30JUL26 33500 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1142157,SO,PE,34000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL34000PE,POWERINDIA 30JUL26 34000 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1140735,SO,PE,34500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL34500PE,POWERINDIA 30JUL26 34500 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1136773,SO,PE,35000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL35000PE,POWERINDIA 30JUL26 35000 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1150010,SO,PE,35500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL35500PE,POWERINDIA 30JUL26 35500 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1145306,SO,PE,36000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL36000PE,POWERINDIA 30JUL26 36000 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1143419,SO,PE,36500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL36500PE,POWERINDIA 30JUL26 36500 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1145803,SO,PE,37000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL37000PE,POWERINDIA 30JUL26 37000 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1154117,SO,PE,37500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL37500PE,POWERINDIA 30JUL26 37500 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1158852,SO,PE,38000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL38000PE,POWERINDIA 30JUL26 38000 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,1158644,SO,PE,38500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL38500PE,POWERINDIA 30JUL26 38500 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,821925,SO,PE,39000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL39000PE,POWERINDIA 30JUL26 39000 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,822311,SO,PE,39500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL39500PE,POWERINDIA 30JUL26 39500 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,822274,SO,PE,40000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL40000PE,POWERINDIA 30JUL26 40000 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,827667,SO,PE,40500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL40500PE,POWERINDIA 30JUL26 40500 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,825344,SO,PE,41000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL41000PE,POWERINDIA 30JUL26 41000 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,832574,SO,PE,41500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL41500PE,POWERINDIA 30JUL26 41500 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,833231,SO,PE,42000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26JUL42000PE,POWERINDIA 30JUL26 42000 PE,2026-07-30,25,0.05,
BFO,bse_fo,POWERINDIA,856194,SO,CE,27500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP27500CE,POWERINDIA 24SEP26 27500 CE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,856022,SO,CE,28000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP28000CE,POWERINDIA 24SEP26 28000 CE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,855960,SO,CE,28500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP28500CE,POWERINDIA 24SEP26 28500 CE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,856044,SO,CE,29000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP29000CE,POWERINDIA 24SEP26 29000 CE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,855977,SO,CE,29500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP29500CE,POWERINDIA 24SEP26 29500 CE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,855932,SO,CE,30000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP30000CE,POWERINDIA 24SEP26 30000 CE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,844923,SO,CE,30500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP30500CE,POWERINDIA 24SEP26 30500 CE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,842638,SO,CE,31000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP31000CE,POWERINDIA 24SEP26 31000 CE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,841715,SO,CE,31500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP31500CE,POWERINDIA 24SEP26 31500 CE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,847147,SO,CE,32000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP32000CE,POWERINDIA 24SEP26 32000 CE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,846248,SO,CE,32500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP32500CE,POWERINDIA 24SEP26 32500 CE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,844096,SO,CE,33000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP33000CE,POWERINDIA 24SEP26 33000 CE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,843145,SO,CE,33500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP33500CE,POWERINDIA 24SEP26 33500 CE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,844373,SO,CE,34000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP34000CE,POWERINDIA 24SEP26 34000 CE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,843454,SO,CE,34500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP34500CE,POWERINDIA 24SEP26 34500 CE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,848770,SO,CE,35000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP35000CE,POWERINDIA 24SEP26 35000 CE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,847863,SO,CE,35500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP35500CE,POWERINDIA 24SEP26 35500 CE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,845753,SO,CE,36000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP36000CE,POWERINDIA 24SEP26 36000 CE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,844897,SO,CE,36500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP36500CE,POWERINDIA 24SEP26 36500 CE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,842577,SO,CE,37000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP37000CE,POWERINDIA 24SEP26 37000 CE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,841679,SO,CE,37500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP37500CE,POWERINDIA 24SEP26 37500 CE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,850073,SO,CE,38000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP38000CE,POWERINDIA 24SEP26 38000 CE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,849858,SO,CE,38500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP38500CE,POWERINDIA 24SEP26 38500 CE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,855739,SO,PE,27500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP27500PE,POWERINDIA 24SEP26 27500 PE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,855830,SO,PE,28000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP28000PE,POWERINDIA 24SEP26 28000 PE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,855773,SO,PE,28500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP28500PE,POWERINDIA 24SEP26 28500 PE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,856170,SO,PE,29000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP29000PE,POWERINDIA 24SEP26 29000 PE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,856097,SO,PE,29500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP29500PE,POWERINDIA 24SEP26 29500 PE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,856050,SO,PE,30000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP30000PE,POWERINDIA 24SEP26 30000 PE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,846470,SO,PE,30500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP30500PE,POWERINDIA 24SEP26 30500 PE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,844326,SO,PE,31000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP31000PE,POWERINDIA 24SEP26 31000 PE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,843394,SO,PE,31500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP31500PE,POWERINDIA 24SEP26 31500 PE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,848715,SO,PE,32000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP32000PE,POWERINDIA 24SEP26 32000 PE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,847812,SO,PE,32500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP32500PE,POWERINDIA 24SEP26 32500 PE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,848976,SO,PE,33000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP33000PE,POWERINDIA 24SEP26 33000 PE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,848072,SO,PE,33500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP33500PE,POWERINDIA 24SEP26 33500 PE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,845957,SO,PE,34000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP34000PE,POWERINDIA 24SEP26 34000 PE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,845098,SO,PE,34500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP34500PE,POWERINDIA 24SEP26 34500 PE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,842856,SO,PE,35000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP35000PE,POWERINDIA 24SEP26 35000 PE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,841877,SO,PE,35500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP35500PE,POWERINDIA 24SEP26 35500 PE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,847330,SO,PE,36000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP36000PE,POWERINDIA 24SEP26 36000 PE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,846445,SO,PE,36500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP36500PE,POWERINDIA 24SEP26 36500 PE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,844286,SO,PE,37000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP37000PE,POWERINDIA 24SEP26 37000 PE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,843359,SO,PE,37500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP37500PE,POWERINDIA 24SEP26 37500 PE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,850039,SO,PE,38000,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP38000PE,POWERINDIA 24SEP26 38000 PE,2026-09-24,25,0.05,
BFO,bse_fo,POWERINDIA,850283,SO,PE,38500,HITACHI ENERGY INDIA LIMITED,POWERINDIA26SEP38500PE,POWERINDIA 24SEP26 38500 PE,2026-09-24,25,0.05,
BFO,bse_fo,HEROMOTOCO,853018,SO,CE,4100,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4100CE,HEROMOTOCO 27AUG26 4100 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,852237,SO,CE,4200,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4200CE,HEROMOTOCO 27AUG26 4200 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,853215,SO,CE,4300,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4300CE,HEROMOTOCO 27AUG26 4300 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,852434,SO,CE,4400,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4400CE,HEROMOTOCO 27AUG26 4400 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,833852,SO,CE,4450,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4450CE,HEROMOTOCO 27AUG26 4450 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,833778,SO,CE,4500,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4500CE,HEROMOTOCO 27AUG26 4500 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,833113,SO,CE,4550,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4550CE,HEROMOTOCO 27AUG26 4550 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,833032,SO,CE,4600,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4600CE,HEROMOTOCO 27AUG26 4600 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,832878,SO,CE,4650,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4650CE,HEROMOTOCO 27AUG26 4650 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,826569,SO,CE,4700,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4700CE,HEROMOTOCO 27AUG26 4700 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,825173,SO,CE,4750,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4750CE,HEROMOTOCO 27AUG26 4750 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,829025,SO,CE,4800,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4800CE,HEROMOTOCO 27AUG26 4800 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,827684,SO,CE,4850,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4850CE,HEROMOTOCO 27AUG26 4850 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,827054,SO,CE,4900,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4900CE,HEROMOTOCO 27AUG26 4900 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,825714,SO,CE,4950,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4950CE,HEROMOTOCO 27AUG26 4950 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,823704,SO,CE,5000,HERO MOTOCORP LTD.,HEROMOTOCO26AUG5000CE,HEROMOTOCO 27AUG26 5000 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,830915,SO,CE,5050,HERO MOTOCORP LTD.,HEROMOTOCO26AUG5050CE,HEROMOTOCO 27AUG26 5050 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,826243,SO,CE,5100,HERO MOTOCORP LTD.,HEROMOTOCO26AUG5100CE,HEROMOTOCO 27AUG26 5100 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,824849,SO,CE,5150,HERO MOTOCORP LTD.,HEROMOTOCO26AUG5150CE,HEROMOTOCO 27AUG26 5150 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,824243,SO,CE,5200,HERO MOTOCORP LTD.,HEROMOTOCO26AUG5200CE,HEROMOTOCO 27AUG26 5200 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,831385,SO,CE,5250,HERO MOTOCORP LTD.,HEROMOTOCO26AUG5250CE,HEROMOTOCO 27AUG26 5250 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,830793,SO,CE,5300,HERO MOTOCORP LTD.,HEROMOTOCO26AUG5300CE,HEROMOTOCO 27AUG26 5300 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,828915,SO,CE,5350,HERO MOTOCORP LTD.,HEROMOTOCO26AUG5350CE,HEROMOTOCO 27AUG26 5350 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,824727,SO,CE,5400,HERO MOTOCORP LTD.,HEROMOTOCO26AUG5400CE,HEROMOTOCO 27AUG26 5400 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,853555,SO,CE,5500,HERO MOTOCORP LTD.,HEROMOTOCO26AUG5500CE,HEROMOTOCO 27AUG26 5500 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,854931,SO,CE,5600,HERO MOTOCORP LTD.,HEROMOTOCO26AUG5600CE,HEROMOTOCO 27AUG26 5600 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,857262,SO,CE,5700,HERO MOTOCORP LTD.,HEROMOTOCO26AUG5700CE,HEROMOTOCO 27AUG26 5700 CE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,850632,SO,PE,4100,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4100PE,HEROMOTOCO 27AUG26 4100 PE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,852962,SO,PE,4200,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4200PE,HEROMOTOCO 27AUG26 4200 PE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,850816,SO,PE,4300,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4300PE,HEROMOTOCO 27AUG26 4300 PE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,853161,SO,PE,4400,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4400PE,HEROMOTOCO 27AUG26 4400 PE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,834063,SO,PE,4450,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4450PE,HEROMOTOCO 27AUG26 4450 PE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,833537,SO,PE,4500,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4500PE,HEROMOTOCO 27AUG26 4500 PE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,833345,SO,PE,4550,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4550PE,HEROMOTOCO 27AUG26 4550 PE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,833266,SO,PE,4600,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4600PE,HEROMOTOCO 27AUG26 4600 PE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,833094,SO,PE,4650,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4650PE,HEROMOTOCO 27AUG26 4650 PE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,828383,SO,PE,4700,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4700PE,HEROMOTOCO 27AUG26 4700 PE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,827032,SO,PE,4750,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4750PE,HEROMOTOCO 27AUG26 4750 PE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,831353,SO,PE,4800,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4800PE,HEROMOTOCO 27AUG26 4800 PE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,830024,SO,PE,4850,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4850PE,HEROMOTOCO 27AUG26 4850 PE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,828874,SO,PE,4900,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4900PE,HEROMOTOCO 27AUG26 4900 PE,2026-08-27,150,0.05,
BFO,bse_fo,HEROMOTOCO,827555,SO,PE,4950,HERO MOTOCORP LTD.,HEROMOTOCO26AUG4950PE,HEROMOTOCO 27AUG26 4950 PE,2026-08-27,150,0.05,
